priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta.symbol,meta.companyName,meta.industry,meta.activeSeries,meta.debtSeries,meta.isFNOSec,meta.isCASec,meta.isSLBSec,meta.isDebtSec,meta.isSuspended,meta.tempSuspendedSeries,meta.isETFSec,meta.isDelisted,meta.isin,meta.slb_isin,meta.listingDate,meta.isMunicipalBond,meta.isHybridSymbol,meta.quotepreopenstatus.equityTime,meta.quotepreopenstatus.preOpenTime,meta.quotepreopenstatus.QuotePreOpenFlag
0,BHARTIHEXA,BHARTIHEXAEQN,1676.7,1732.0,1674.6,1719.3,1689.1,30.2,1.79,128947500000.0,1732.0,854.15,241562,0,413155566.7,,0.7332563510392636,-101.28783000643915,94.93,30-Apr-2024,https://nsearchives.nseindia.com/365d/BHARTIHEXA-EQ.svg,01-Apr-2025,14.88,https://nsearchives.nseindia.com/30d/BHARTIHEXA-EQ.svg,https://nsearchives.nseindia.com/today/BHARTIHEXAEQN.svg,EQ,BHARTIHEXA,Bharti Hexacom Limited,Telecom - Cellular & Fixed line services,['EQ'],[],False,False,True,False,False,[],False,False,INE343G01021,INE343G01021,2024-04-12,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,SAILIFE,SAILIFEEQN,692.0,710.75,691.95,709.3,696.8,12.5,1.79,33538847144.61,808.8,636.1,51354,0,36181460.7,,12.30217606330366,-11.507624587329024,-,-,-,01-Apr-2025,-7.92,https://nsearchives.nseindia.com/30d/SAILIFE-EQ.svg,https://nsearchives.nseindia.com/today/SAILIFEEQN.svg,EQ,SAILIFE,Sai Life Sciences Limited,Pharmaceuticals,['EQ'],[],False,False,False,False,False,[],False,False,INE570L01029,,2024-12-18,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,DOMS,DOMSEQN,2750.0,2819.0,2702.2,2794.5,2746.0,48.5,1.77,50215402243.73,3115.0,1696.25,32887,0,90830605.3,,10.28892455858748,-64.7457627118644,49.32,30-Apr-2024,https://nsearchives.nseindia.com/365d/DOMS-EQ.svg,01-Apr-2025,0.14,https://nsearchives.nseindia.com/30d/DOMS-EQ.svg,https://nsearchives.nseindia.com/today/DOMSEQN.svg,EQ,DOMS,DOMS Industries Limited,Stationary,['EQ'],[],False,False,True,False,False,[],False,False,INE321T01012,INE321T01012,2023-12-20,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,EMAMILTD,EMAMILTDEQN,620.6,636.4,618.05,635.75,624.7,11.05,1.77,125001793438.88,860.0,481.0,93216,0,58573205.76,,26.075581395348838,-32.17255717255717,28.3,30-Apr-2024,https://nsearchives.nseindia.com/365d/EMAMILTD-EQ.svg,01-Apr-2025,9.27,https://nsearchives.nseindia.com/30d/EMAMILTD-EQ.svg,https://nsearchives.nseindia.com/today/EMAMILTDEQN.svg,EQ,EMAMILTD,Emami Limited,Personal Care,"['EQ', 'BO']",[],False,False,True,False,False,[],False,False,INE548C01032,INE548C01032,2006-08-03,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,ASTRAMICRO,ASTRAMICROEQN,839.0,846.95,816.25,843.2,828.65,14.55,1.76,71173955692.28,1059.0,584.2,195600,0,163032600.0,,20.37771482530689,-44.33413214652516,18.87,30-Apr-2024,https://nsearchives.nseindia.com/365d/ASTRAMICRO-EQ.svg,01-Apr-2025,20.63,https://nsearchives.nseindia.com/30d/ASTRAMICRO-EQ.svg,https://nsearchives.nseindia.com/today/ASTRAMICROEQN.svg,EQ,ASTRAMICRO,Astra Microwave Products Limited,Aerospace & Defense,['EQ'],[],False,False,True,False,False,[],False,False,INE386C01029,INE386C01029,2004-11-01,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,SAIL,SAILEQN,113.7,116.89,113.55,115.7,113.71,1.99,1.75,166796322034.08,175.35,99.15,5279137,0,610426611.31,,34.01767892785856,-16.691880988401408,-30.75,30-Apr-2024,https://nsearchives.nseindia.com/365d/SAIL-EQ.svg,01-Apr-2025,-2.71,https://nsearchives.nseindia.com/30d/SAIL-EQ.svg,https://nsearchives.nseindia.com/today/SAILEQN.svg,EQ,SAIL,Steel Authority of India Limited,Iron & Steel,['EQ'],[],True,False,True,False,False,[],False,False,INE114A01011,INE114A01011,1995-07-06,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,PRESTIGE,PRESTIGEEQN,1375.0,1399.1,1364.1,1399.1,1375.1,24.0,1.75,235368611582.42,2074.8,1048.05,235118,0,324817868.18,,32.566994409099685,-33.49553933495539,-0.37,30-Apr-2024,https://nsearchives.nseindia.com/365d/PRESTIGE-EQ.svg,01-Apr-2025,20.9,https://nsearchives.nseindia.com/30d/PRESTIGE-EQ.svg,https://nsearchives.nseindia.com/today/PRESTIGEEQN.svg,EQ,PRESTIGE,Prestige Estates Projects Limited,Residential Commercial Projects,['EQ'],[],True,False,True,False,False,['IL'],False,False,INE811K01011,INE811K01011,2010-10-27,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,LICHSGFIN,LICHSGFINEQN,599.8,613.4,598.9,611.45,600.95,10.5,1.75,183345509974.44,826.75,483.7,485067,0,295221477.54,,26.04172966434835,-26.410998552822008,-10.82,30-Apr-2024,https://nsearchives.nseindia.com/365d/LICHSGFIN-EQ.svg,01-Apr-2025,7.04,https://nsearchives.nseindia.com/30d/LICHSGFIN-EQ.svg,https://nsearchives.nseindia.com/today/LICHSGFINEQN.svg,EQ,LICHSGFIN,LIC Housing Finance Limited,Housing Finance Company,"['EQ', 'T0']",[],True,False,True,True,False,[],False,False,INE115A01026,INE115A01026,1998-07-29,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,SAGILITY,SAGILITYEQN,41.0,42.0,41.0,41.78,41.06,0.72,1.75,22754659319.31,56.4,27.02,1553551,0,64658792.62,,25.921985815602834,-54.62620281273132,-,-,-,01-Apr-2025,-5.72,https://nsearchives.nseindia.com/30d/SAGILITY-EQ.svg,https://nsearchives.nseindia.com/today/SAGILITYEQN.svg,EQ,SAGILITY,Sagility India Limited,IT Enabled Services,['EQ'],[],False,False,False,False,False,[],False,False,INE0W2G01015,,2024-11-12,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,SUNTECK,SUNTECKEQN,402.45,408.4,397.35,407.9,400.9,7.0,1.75,21951242645.77,699.0,347.0,68860,0,27748514.2,,41.64520743919886,-17.550432276657055,-8.62,30-Apr-2024,https://nsearchives.nseindia.com/365d/SUNTECK-EQ.svg,01-Apr-2025,1.06,https://nsearchives.nseindia.com/30d/SUNTECK-EQ.svg,https://nsearchives.nseindia.com/today/SUNTECKEQN.svg,EQ,SUNTECK,Sunteck Realty Limited,Residential Commercial Projects,['EQ'],[],False,False,True,False,False,[],False,False,INE805D01034,INE805D01034,2009-11-13,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,INDIGO,INDIGOEQN,5230.0,5386.5,5218.0,5341.0,5249.5,91.5,1.74,1045057473832.53,5649.0,3780.0,211511,0,1127349399.78,,5.452292441140025,-41.2962962962963,31.82,30-Apr-2024,https://nsearchives.nseindia.com/365d/INDIGO-EQ.svg,01-Apr-2025,4.41,https://nsearchives.nseindia.com/30d/INDIGO-EQ.svg,https://nsearchives.nseindia.com/today/INDIGOEQN.svg,EQ,INDIGO,InterGlobe Aviation Limited,Airline,['EQ'],[],True,False,True,False,False,[],False,False,INE646L01027,INE646L01027,2015-11-10,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,HUDCO,HUDCOEQN,223.0,227.4,222.5,227.35,223.46,3.89,1.74,113781170722.14,353.7,158.85,1298607,0,293212474.53,,35.722363584959005,-43.12244255587032,-0.46,30-Apr-2024,https://nsearchives.nseindia.com/365d/HUDCO-EQ.svg,01-Apr-2025,8.26,https://nsearchives.nseindia.com/30d/HUDCO-EQ.svg,https://nsearchives.nseindia.com/today/HUDCOEQN.svg,EQ,HUDCO,Housing & Urban Development Corporation Limited,Financial Institution,"['EQ', 'T0']",[],True,False,True,True,False,"['N3', 'NA', 'N6', 'N4', 'N1', 'U3', 'U4']",False,False,INE031A01017,INE031A01017,2017-05-19,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,MSTCLTD,MSTCLTDEQN,516.0,522.7,508.7,521.9,513.0,8.9,1.73,12789145304.32,1036.9,411.1,59381,0,30672067.93,,49.66727746166459,-26.95207978594015,-43.07,30-Apr-2024,https://nsearchives.nseindia.com/365d/MSTCLTD-EQ.svg,01-Apr-2025,-0.77,https://nsearchives.nseindia.com/30d/MSTCLTD-EQ.svg,https://nsearchives.nseindia.com/today/MSTCLTDEQN.svg,EQ,MSTCLTD,Mstc Limited,Trading & Distributors,['EQ'],[],False,False,True,False,False,[],False,False,INE255X01014,INE255X01014,2019-03-29,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,VOLTAMP,VOLTAMPEQN,7293.5,7437.0,7177.0,7427.0,7301.5,125.5,1.72,66498973941.84,14800.0,6051.0,19455,0,142414685.55,,49.817567567567565,-22.740042968104447,-29.79,30-Apr-2024,https://nsearchives.nseindia.com/365d/VOLTAMP-EQ.svg,01-Apr-2025,3.44,https://nsearchives.nseindia.com/30d/VOLTAMP-EQ.svg,https://nsearchives.nseindia.com/today/VOLTAMPEQN.svg,EQ,VOLTAMP,Voltamp Transformers Limited,Heavy Electrical Equipment,['EQ'],[],False,False,True,False,False,['IL'],False,False,INE540H01012,INE540H01012,2006-09-20,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,ANANTRAJ,ANANTRAJEQN,452.0,461.7,446.4,459.6,451.9,7.7,1.7,62356970048.85,947.9,319.15,530728,0,241566156.48,,51.51387277138938,-44.00751997493343,24.52,30-Apr-2024,https://nsearchives.nseindia.com/365d/ANANTRAJ-EQ.svg,01-Apr-2025,-5.33,https://nsearchives.nseindia.com/30d/ANANTRAJ-EQ.svg,https://nsearchives.nseindia.com/today/ANANTRAJEQN.svg,EQ,ANANTRAJ,Anant Raj Limited,Residential Commercial Projects,"['EQ', 'T0']",[],False,False,True,False,False,"['IL', 'BE']",False,False,INE242C01024,INE242C01024,2006-09-27,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,NH,NHEQN,1770.0,1793.5,1728.1,1790.5,1760.5,30.0,1.7,121262283590.87,1871.6,1080.0,109033,0,192515206.78,,4.333190852746308,-65.78703703703704,36.78,30-Apr-2024,https://nsearchives.nseindia.com/365d/NH-EQ.svg,01-Apr-2025,4.99,https://nsearchives.nseindia.com/30d/NH-EQ.svg,https://nsearchives.nseindia.com/today/NHEQN.svg,EQ,NH,Narayana Hrudayalaya Ltd.,Hospital,['EQ'],[],False,False,True,False,False,[],False,False,INE410P01011,INE410P01011,2016-01-06,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,SHAKTIPUMP,SHAKTIPUMPEQN,847.0,860.0,820.1,855.05,840.75,14.3,1.7,49159495387.19,1387.0,330.23,196628,0,165364148.0,,38.35255948089402,-158.92559731096506,-,-,-,-,-,-,https://nsearchives.nseindia.com/today/SHAKTIPUMPEQN.svg,EQ,SHAKTIPUMP,Shakti Pumps (India) Limited,Compressors Pumps & Diesel Engines,['EQ'],[],False,False,False,False,False,[],False,False,INE908D01010,,2015-01-29,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,SURYAROSNI,SURYAROSNIEQN,252.0,261.35,250.45,260.65,256.29,4.35,1.7,20702557760.5,371.98,212.55,124025,0,31724354.75,,29.929028442389384,-22.629969418960226,-59.31,30-Apr-2024,https://nsearchives.nseindia.com/365d/SURYAROSNI-EQ.svg,01-Apr-2025,-0.55,https://nsearchives.nseindia.com/30d/SURYAROSNI-EQ.svg,https://nsearchives.nseindia.com/today/SURYAROSNIEQN.svg,EQ,SURYAROSNI,Surya Roshni Limited,Iron & Steel Products,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE335A01020,INE335A01020,1995-05-10,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,MPHASIS,MPHASISEQN,2464.0,2521.6,2464.0,2510.7,2469.0,41.7,1.69,284576500060.78,3237.95,2044.55,168740,0,422303910.6,,22.46019858243642,-22.79963806216526,6.66,30-Apr-2024,https://nsearchives.nseindia.com/365d/MPHASIS-EQ.svg,01-Apr-2025,0.91,https://nsearchives.nseindia.com/30d/MPHASIS-EQ.svg,https://nsearchives.nseindia.com/today/MPHASISEQN.svg,EQ,MPHASIS,MphasiS Limited,Computers - Software & Consulting,['EQ'],[],True,False,True,False,False,[],False,False,INE356A01018,INE356A01018,2004-06-04,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,GMRAIRPORT,GMRAIRPORTEQN,87.15,88.88,87.02,88.66,87.19,1.47,1.69,317089158301.7,103.75,67.75,1964323,0,173528293.82,,14.544578313253016,-30.863468634686342,-,-,-,01-Apr-2025,12.71,https://nsearchives.nseindia.com/30d/GMRAIRPORT-EQ.svg,https://nsearchives.nseindia.com/today/GMRAIRPORTEQN.svg,EQ,GMRAIRPORT,GMR AIRPORTS LIMITED,Airport & Airport services,['EQ'],[],True,False,True,False,False,[],False,False,INE776C01039,INE776C01039,2006-08-21,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,FINPIPE,FINPIPEEQN,174.48,178.02,172.2,177.42,174.48,2.94,1.69,50240928252.99,355.9,153.92,413030,0,72523937.7,,50.148918235459405,-15.267671517671518,-34.52,30-Apr-2024,https://nsearchives.nseindia.com/365d/FINPIPE-EQ.svg,01-Apr-2025,-1.8,https://nsearchives.nseindia.com/30d/FINPIPE-EQ.svg,https://nsearchives.nseindia.com/today/FINPIPEEQN.svg,EQ,FINPIPE,Finolex Industries Limited,Plastic Products - Industrial,['EQ'],[],False,False,True,False,False,[],False,False,INE183A01024,INE183A01024,1995-02-08,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,AXISBANK,AXISBANKEQN,1182.1,1210.5,1182.1,1204.9,1185.0,19.9,1.68,3434902732269.99,1339.65,933.5,2168219,0,2610448947.24,,10.058597394841936,-29.073379753615434,1.64,30-Apr-2024,https://nsearchives.nseindia.com/365d/AXISBANK-EQ.svg,01-Apr-2025,9.16,https://nsearchives.nseindia.com/30d/AXISBANK-EQ.svg,https://nsearchives.nseindia.com/today/AXISBANKEQN.svg,EQ,AXISBANK,Axis Bank Limited,Private Sector Bank,['EQ'],[],True,False,True,True,False,['IL'],False,False,INE238A01034,INE238A01034,1998-11-16,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,ACE,ACEEQN,1175.0,1191.9,1156.0,1188.0,1168.5,19.5,1.67,48763158340.63,1649.0,917.45,63504,0,74735317.44,,27.956337174044876,-29.48934546841789,-23.06,30-Apr-2024,https://nsearchives.nseindia.com/365d/ACE-EQ.svg,01-Apr-2025,-6.97,https://nsearchives.nseindia.com/30d/ACE-EQ.svg,https://nsearchives.nseindia.com/today/ACEEQN.svg,EQ,ACE,Action Construction Equipment Limited,Construction Vehicles,['EQ'],[],False,False,True,False,False,[],False,False,INE731H01025,INE731H01025,2006-09-26,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,BHEL,BHELEQN,226.84,231.23,226.51,230.59,226.84,3.75,1.65,295565387222.64,335.35,176.0,2885571,0,663537051.45,,31.239004025644853,-31.017045454545453,-19.47,30-Apr-2024,https://nsearchives.nseindia.com/365d/BHEL-EQ.svg,01-Apr-2025,7.16,https://nsearchives.nseindia.com/30d/BHEL-EQ.svg,https://nsearchives.nseindia.com/today/BHELEQN.svg,EQ,BHEL,Bharat Heavy Electricals Limited,Heavy Electrical Equipment,['EQ'],[],True,False,True,False,False,[],False,False,INE257A01026,INE257A01026,2003-11-11,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,JINDALSAW,JINDALSAWEQN,249.3,254.24,246.5,252.1,248.0,4.1,1.65,58504329059.31,383.85,217.65,427104,0,106899860.16,,34.3233033737137,-15.828164484263722,-55.32,30-Apr-2024,https://nsearchives.nseindia.com/365d/JINDALSAW-EQ.svg,01-Apr-2025,-8.76,https://nsearchives.nseindia.com/30d/JINDALSAW-EQ.svg,https://nsearchives.nseindia.com/today/JINDALSAWEQN.svg,EQ,JINDALSAW,Jindal Saw Limited,Iron & Steel Products,['EQ'],[],False,False,True,False,False,['IL'],False,False,INE324A01032,INE324A01032,2003-04-29,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,FIEMIND,FIEMINDEQN,1437.9,1458.9,1429.9,1458.9,1435.2,23.7,1.65,15755403987.72,1790.0,1117.0,6797,0,9836822.31,,18.49720670391061,-30.608773500447633,19.53,30-Apr-2024,https://nsearchives.nseindia.com/365d/FIEMIND-EQ.svg,01-Apr-2025,1.72,https://nsearchives.nseindia.com/30d/FIEMIND-EQ.svg,https://nsearchives.nseindia.com/today/FIEMINDEQN.svg,EQ,FIEMIND,Fiem Industries Limited,Auto Components & Equipments,['EQ'],[],False,False,True,False,False,[],False,False,INE737H01014,INE737H01014,2006-10-19,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,CHOICEIN,CHOICEINEQN,618.0,635.0,609.55,620.2,610.2,10.0,1.64,49259480579.33,638.0,313.65,360458,0,222990132.54,,2.7899686520376106,-97.73633030447955,87.64,30-Apr-2024,https://nsearchives.nseindia.com/365d/CHOICEIN-EQ.svg,01-Apr-2025,19.96,https://nsearchives.nseindia.com/30d/CHOICEIN-EQ.svg,https://nsearchives.nseindia.com/today/CHOICEINEQN.svg,EQ,CHOICEIN,Choice International Limited,Holding Company,['EQ'],[],False,False,True,False,False,[],False,False,INE102B01014,INE102B01014,2022-04-08,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,INFIBEAM,INFIBEAMEQN,17.03,17.38,16.87,17.31,17.03,0.28,1.64,26932332508.46,35.15,15.25,3387487,0,58027652.31,,50.753911806543385,-13.508196721311467,-49.91,30-Apr-2024,https://nsearchives.nseindia.com/365d/INFIBEAM-EQ.svg,01-Apr-2025,-1.22,https://nsearchives.nseindia.com/30d/INFIBEAM-EQ.svg,https://nsearchives.nseindia.com/today/INFIBEAMEQN.svg,EQ,INFIBEAM,Infibeam Avenues Limited,Financial Technology (Fintech),['EQ'],[],False,False,True,False,False,[],False,False,INE483S01020,INE483S01020,2016-04-04,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,TITAGARH,TITAGARHEQN,745.3,761.9,739.65,759.3,747.1,12.2,1.63,60667196089.54,1896.95,654.55,960958,0,721131711.94,,59.97258757479112,-16.003361087770227,-29.38,30-Apr-2024,https://nsearchives.nseindia.com/365d/TITAGARH-EQ.svg,01-Apr-2025,-6.44,https://nsearchives.nseindia.com/30d/TITAGARH-EQ.svg,https://nsearchives.nseindia.com/today/TITAGARHEQN.svg,EQ,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,Railway Wagons,"['EQ', 'T0']",[],True,False,True,False,False,[],False,False,INE615H01020,INE615H01020,2008-04-21,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,EMBDL,EMBDLEQN,99.1,100.25,97.14,99.6,98.0,1.6,1.63,99048410880.02,164.36,95.0,2517601,0,249871899.25,,39.40131418836701,-4.8421052631578885,-,-,-,01-Apr-2025,-14.01,https://nsearchives.nseindia.com/30d/EMBDL-EQ.svg,https://nsearchives.nseindia.com/today/EMBDLEQN.svg,EQ,EMBDL,Embassy Developments Limited,Residential Commercial Projects,['EQ'],[],False,False,True,False,False,['IL'],False,False,INE069I01010,INE069I01010,2007-03-23,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,CANFINHOME,CANFINHOMEEQN,722.0,730.0,710.55,726.8,715.15,11.65,1.63,61275924616.72,951.75,558.5,163622,0,118683217.7,,23.635408458103498,-30.13428827215756,-6.23,30-Apr-2024,https://nsearchives.nseindia.com/365d/CANFINHOME-EQ.svg,01-Apr-2025,7.81,https://nsearchives.nseindia.com/30d/CANFINHOME-EQ.svg,https://nsearchives.nseindia.com/today/CANFINHOMEEQN.svg,EQ,CANFINHOME,Can Fin Homes Limited,Housing Finance Company,['EQ'],[],False,False,True,True,False,['BE'],False,False,INE477A01020,INE477A01020,1995-05-10,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,IFCI,IFCIEQN,42.2,43.09,41.85,42.96,42.27,0.69,1.63,27749595560.48,91.4,36.2,2251874,0,95794719.96,,52.997811816192566,-18.67403314917126,-7.1,30-Apr-2024,https://nsearchives.nseindia.com/365d/IFCI-EQ.svg,01-Apr-2025,-4.41,https://nsearchives.nseindia.com/30d/IFCI-EQ.svg,https://nsearchives.nseindia.com/today/IFCIEQN.svg,EQ,IFCI,IFCI Limited,Financial Institution,"['EQ', 'T0']",[],False,False,True,False,False,"['NC', 'NK', 'NJ', 'NG', 'NF', 'NE', 'ND', 'IL']",False,False,INE039A01010,INE039A01010,1995-04-26,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,GSFC,GSFCEQN,186.6,190.34,184.75,189.15,186.11,3.04,1.63,42071232174.61,274.7,158.3,359416,0,67591772.96,,31.143065161994897,-19.488313329121915,-24.56,30-Apr-2024,https://nsearchives.nseindia.com/365d/GSFC-EQ.svg,01-Apr-2025,2.64,https://nsearchives.nseindia.com/30d/GSFC-EQ.svg,https://nsearchives.nseindia.com/today/GSFCEQN.svg,EQ,GSFC,Gujarat State Fertilizers & Chemicals Limited,Fertilizers,['EQ'],[],False,False,True,False,False,['IL'],False,False,INE026A01025,INE026A01025,1995-09-06,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,TATASTEEL,TATASTEELEQN,140.0,143.1,139.45,142.35,140.08,2.27,1.62,1173907856328.39,184.6,122.62,13628299,0,1933174213.15,,22.887323943661972,-16.090360463219696,-15.1,30-Apr-2024,https://nsearchives.nseindia.com/365d/TATASTEEL-EQ.svg,01-Apr-2025,-8.52,https://nsearchives.nseindia.com/30d/TATASTEEL-EQ.svg,https://nsearchives.nseindia.com/today/TATASTEELEQN.svg,EQ,TATASTEEL,Tata Steel Limited,Iron & Steel,['EQ'],[],True,False,True,False,False,"['E1', 'Q1', 'B1', 'IL']",False,False,INE081A01020,INE081A01020,1998-11-18,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,LLOYDSENGG,LLOYDSENGGEQN,54.5,55.7,53.24,55.33,54.45,0.88,1.62,35450652203.68,82.65,44.54,2876724,0,157385570.04,,33.0550514216576,-24.225415356982488,-20.57,30-Apr-2024,https://nsearchives.nseindia.com/365d/LLOYDSENGG-EQ.svg,01-Apr-2025,-8.61,https://nsearchives.nseindia.com/30d/LLOYDSENGG-EQ.svg,https://nsearchives.nseindia.com/today/LLOYDSENGGEQN.svg,EQ,LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,Industrial Products,['EQ'],[],False,False,True,False,False,[],False,False,INE093R01011,INE093R01011,2016-07-18,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,PTCIL,PTCILEQN,12721.0,13050.0,12689.0,13001.0,12794.0,207.0,1.62,78405015764.3,17995.0,7149.6,6341,0,81986022.91,,27.75215337593776,-81.84234083025623,63.99,30-Apr-2024,https://nsearchives.nseindia.com/365d/PTCIL-EQ.svg,01-Apr-2025,-10.69,https://nsearchives.nseindia.com/30d/PTCIL-EQ.svg,https://nsearchives.nseindia.com/today/PTCILEQN.svg,EQ,PTCIL,PTC Industries Limited,Other Industrial Products,['EQ'],[],False,False,True,False,False,[],False,False,INE596F01018,INE596F01018,2023-06-09,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,IRFC,IRFCEQN,124.34,126.85,124.1,126.48,124.47,2.01,1.61,225366935892.73,229.0,108.04,6134703,0,772604495.82,,44.76855895196506,-17.06775268419104,-20.85,30-Apr-2024,https://nsearchives.nseindia.com/365d/IRFC-EQ.svg,01-Apr-2025,0.07,https://nsearchives.nseindia.com/30d/IRFC-EQ.svg,https://nsearchives.nseindia.com/today/IRFCEQN.svg,EQ,IRFC,Indian Railway Finance Corporation Limited,Financial Institution,['EQ'],[],True,False,True,True,False,"['N1', 'N3', 'ND', 'NB', 'N9', 'N7', 'N5', 'U1', 'U3']",False,False,INE053F01010,INE053F01010,2021-01-29,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,TATAELXSI,TATAELXSIEQN,5750.0,5879.0,5727.5,5859.0,5766.0,93.0,1.61,202527709724.19,9080.0,4700.0,110083,0,643284321.29,,35.47356828193833,-24.659574468085108,-18.23,30-Apr-2024,https://nsearchives.nseindia.com/365d/TATAELXSI-EQ.svg,01-Apr-2025,13.74,https://nsearchives.nseindia.com/30d/TATAELXSI-EQ.svg,https://nsearchives.nseindia.com/today/TATAELXSIEQN.svg,EQ,TATAELXSI,Tata Elxsi Limited,Computers - Software & Consulting,['EQ'],[],True,False,True,False,False,[],False,False,INE670A01012,INE670A01012,2003-09-17,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,INTELLECT,INTELLECTEQN,792.0,807.25,783.3,802.25,789.55,12.7,1.61,72609061547.32,1143.15,577.4,147870,0,117688254.3,,29.821108340987625,-38.94180810529963,-26.88,30-Apr-2024,https://nsearchives.nseindia.com/365d/INTELLECT-EQ.svg,01-Apr-2025,15.39,https://nsearchives.nseindia.com/30d/INTELLECT-EQ.svg,https://nsearchives.nseindia.com/today/INTELLECTEQN.svg,EQ,INTELLECT,Intellect Design Arena Limited,Computers - Software & Consulting,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE306R01017,INE306R01017,2014-12-18,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,PEL,PELEQN,963.2,984.65,963.2,983.5,967.95,15.55,1.61,117260834585.6,1275.0,736.6,102842,0,100664834.86,,22.862745098039216,-33.51887048601683,4.68,30-Apr-2024,https://nsearchives.nseindia.com/365d/PEL-EQ.svg,01-Apr-2025,-2.13,https://nsearchives.nseindia.com/30d/PEL-EQ.svg,https://nsearchives.nseindia.com/today/PELEQN.svg,EQ,PEL,Piramal Enterprises Limited,Non Banking Financial Company (NBFC),['EQ'],[],True,False,True,True,False,"['D2', 'D1']",False,False,INE140A01024,INE140A01024,1995-02-08,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
0,CUMMINSIND,CUMMINSINDEQN,2899.0,2961.7,2885.4,2941.5,2895.4,46.1,1.59,396883987731.0,4171.9,2580.0,121939,0,358047046.92,,29.492557347970944,-14.011627906976743,-11.6,30-Apr-2024,https://nsearchives.nseindia.com/365d/CUMMINSIND-EQ.svg,01-Apr-2025,-3.81,https://nsearchives.nseindia.com/30d/CUMMINSIND-EQ.svg,https://nsearchives.nseindia.com/today/CUMMINSINDEQN.svg,EQ,CUMMINSIND,Cummins India Limited,Compressors Pumps & Diesel Engines,['EQ'],[],True,False,True,False,False,[],False,False,INE298A01020,INE298A01020,1995-03-29,False,False,02-May-2025 10:43:47,02-May-2025 09:07:22,False
